Ã¿´ÎÊ¹ÓÃ×îÓÅarm¸üĞÂA£¬b»¹ÊÇÊ¹ÓÃÏëÓ®µÄrewardÀ´¸üĞÂ£¬½á¹ûºÜ²î
New Run at  12/23/2016 10:11:40
, Time, RandomReward; LinUCBReward; 
data,1228086000000,34;12639;45
data,1199142000000,34;4023;45
data,1249077600000,34;7334;45
data,1201820400000,34;9403;45
data,1185919200000,34;6081;45
data,1220220000000,34;1671;45
data,1193871600000,34;6201;45
data,1162335600000,34;6771;45
data,1275343200000,34;11703;45
data,1270072800000,34;2614;45
data,1212271200000,34;3428;45
data,1296514800000,34;6342;45
data,1280613600000,34;3584;45
data,1243807200000,34;1163;45
data,1298934000000,34;12777;45
data,1233442800000,34;5691;45
data,1259622000000,34;4896;45
data,1183240800000,34;12917;45
data,1272664800000,34;12325;45
data,1149112800000,34;3331;45
data,1201820400000,34;11824;45
data,1207000800000,34;1413;45
data,1183240800000,34;3444;46
data,1175378400000,34;8660;46
data,1225494000000,34;3656;46
data,1230764400000,34;16272;46
data,1201820400000,34;16818;46
data,1296514800000,34;9516;46
data,1241128800000,34;11577;46
data,1225494000000,34;10095;46
data,1238536800000,34;8184;46
data,1185919200000,34;412;46
data,1283292000000,34;9453;46
data,1204326000000,34;13962;46
data,1228086000000,34;10784;46
data,1272664800000,34;14687;46
data,1254348000000,34;8173;46
data,1272664800000,34;13532;46
data,1222812000000,34;11824;46
data,1180648800000,34;10572;46
data,1235862000000,34;13816;46
data,1267398000000,34;3589;46
data,1201820400000,34;10726;46
data,1196463600000,34;15125;46
data,1136070000000,34;9305;46
data,1199142000000,34;13845;46
data,1298934000000,34;15955;46
data,1196463600000,34;11291;46
data,1285884000000,34;1546;46
data,1288566000000,34;6016;46
data,1222812000000,34;4222;46
data,1283292000000,34;1814;46
data,1243807200000,34;12199;46
data,1254348000000,34;3200;46
data,1262300400000,34;10473;46
data,1270072800000,34;8184;46
data,1238536800000,34;18216;46
data,1217541600000,34;6548;46
data,1293836400000,34;12148;46
data,1201820400000,34;8270;46
data,1296514800000,34;7051;46
data,1293836400000,34;209;46
data,1267398000000,34;8933;46
data,1249077600000,34;10050;46
data,1199142000000,34;4218;46
data,1304672928318,34;2214;46
data,1225494000000,34;208;46
data,1235862000000,34;2187;46
data,1254348000000,35;15949;46
data,1249077600000,35;18458;46
data,1204326000000,36;4194;46
data,1209592800000,36;1631;46
data,1164927600000,36;13532;46
data,1225494000000,36;17760;46
data,1228086000000,36;14953;46
data,1207000800000,36;10555;46
data,1285884000000,36;3376;46
data,1259622000000,36;229;47
data,1238536800000,36;2982;47
data,1209592800000,36;12648;47
data,1249077600000,36;2574;47
data,1183240800000,36;15869;47
data,1214863200000,36;8462;47
data,1288566000000,36;2552;47
data,1204326000000,36;8164;47
data,1293836400000,36;6546;47
data,1296514800000,36;14476;47
data,1235862000000,36;13645;47
data,1188597600000,36;1110;47
data,1164927600000,36;7896;47
data,1288566000000,36;5322;47
data,1280613600000,37;208;48
data,1209592800000,37;2291;48
data,1283292000000,37;7320;48
data,1222812000000,37;3587;48
data,1251756000000,37;4019;48
data,1257030000000,37;901;48
data,1254348000000,37;1998;48
data,1220220000000,37;13809;48
data,1304596445832,37;1001;49
data,1230764400000,37;1090;49
data,1188597600000,37;255;49
data,1172703600000,37;9966;49
data,1275343200000,37;3813;49
data,1304598511073,37;2938;49
data,1264978800000,37;1383;50
data,1259622000000,37;8347;50
data,1251756000000,37;3878;50
data,1233442800000,37;27;51
data,1122847200000,38;220;52
data,1225494000000,38;11291;52
data,1288566000000,38;2621;52
data,1272664800000,38;13128;52
data,1204326000000,38;1001;52
data,1238536800000,38;2437;52
data,1280613600000,38;16272;52
data,1296514800000,38;5681;52
data,1296514800000,38;14246;52
data,1257030000000,38;6347;52
data,1228086000000,38;6528;52
data,1238536800000,38;17589;52
data,1225494000000,38;7190;52
data,1172703600000,38;7896;52
data,1246399200000,38;493;52
data,1175378400000,38;748;53
data,1185919200000,38;4791;53
data,1277935200000,38;4218;53
data,1217541600000,38;3921;53
data,1204326000000,38;10032;53
data,1214863200000,38;15189;53
data,1277935200000,38;5217;53
data,1298934000000,38;5499;53
data,1230764400000,38;14818;53
data,1183240800000,38;10612;53
data,1283292000000,38;12323;53
data,1222812000000,38;1113;53
data,1201820400000,38;13616;53
data,1291158000000,38;13994;53
data,1228086000000,38;1988;53
data,1199142000000,38;13744;53
data,1167606000000,38;10495;53
data,1243807200000,38;4836;53
data,1259622000000,38;11598;53
data,1277935200000,38;10067;53
data,1230764400000,38;1814;53
data,1257030000000,38;15998;53
data,1296514800000,38;58;53
data,1291158000000,38;4023;53
data,1157061600000,38;1239;53
data,1167606000000,38;7760;53
data,1235862000000,38;14622;53
data,1249077600000,38;7324;53
data,1251756000000,38;1374;53
data,1241128800000,38;827;53
data,1217541600000,38;5681;53
data,1272664800000,38;3800;53
data,1262300400000,38;7286;53
data,1238536800000,38;14444;53
data,1209592800000,38;11508;53
data,1207000800000,38;1537;53
data,1214863200000,38;2214;53
data,1235862000000,38;709;53
data,1175378400000,38;10362;53
data,1193871600000,38;16464;53
data,1280613600000,38;3341;53
data,1257030000000,38;17937;53
data,1228086000000,38;8918;53
data,1241128800000,38;14170;53
data,1175378400000,38;6915;53
data,1214863200000,38;13994;53
data,1288566000000,38;4019;53
data,1291158000000,38;5100;53
data,1164927600000,38;8042;53
data,1293836400000,38;6350;53
data,1233442800000,38;5917;53
data,1159653600000,38;16134;53
data,1243807200000,38;8933;53
data,1304614203273,38;6064;53
data,1293836400000,38;383;53
data,1264978800000,38;424;53
data,1262300400000,38;10580;53
data,1136070000000,38;829;53
data,1251756000000,38;2579;53
data,1141167600000,38;1216;53
data,1199142000000,38;8048;53
data,1241128800000,38;2003;53
data,1304934708178,38;829;53
data,1283292000000,38;13713;53
data,1243807200000,38;3434;53
data,1259622000000,38;2436;53
data,1259622000000,38;10923;53
data,1204326000000,38;4845;53
data,1188597600000,38;855;53
data,1254348000000,38;11927;53
data,1298934000000,38;9475;53
data,1191189600000,38;3589;53
data,1246399200000,38;15045;54
data,1180648800000,38;3589;54
data,1288566000000,39;8867;54
data,1288566000000,39;16394;54
data,1191189600000,39;14851;54
data,1257030000000,39;12487;54
data,1259622000000,39;2436;54
data,1204326000000,39;1573;54
data,1249077600000,39;11547;54
data,1212271200000,39;960;54
data,1220220000000,39;13467;54
data,1272664800000,39;18135;54
data,1180648800000,39;14634;54
data,1209592800000,39;17965;54
data,1193871600000,39;17044;54
data,1291158000000,39;9679;54
data,1267398000000,39;8951;54
data,1172703600000,39;225;54
data,1257030000000,39;2681;54
data,1207000800000,39;8401;54
data,1220220000000,39;10848;54
data,1188597600000,39;5784;54
data,1233442800000,39;2936;54
data,1243807200000,39;8401;54
data,1172703600000,39;3734;54
data,1233442800000,39;8692;54
data,1233442800000,39;5090;54
data,1188597600000,39;16411;54
data,1138748400000,39;13548;54
data,1275343200000,39;10726;54
data,1177970400000,39;2135;54
data,1296514800000,39;1874;54
data,1188597600000,39;14807;54
data,1214863200000,39;4717;54
data,1212271200000,39;16411;54
data,1262300400000,39;5319;54
data,1185919200000,39;14807;54
data,1149112800000,39;480;54
data,1291158000000,39;8270;54
data,1188597600000,39;425;54
data,1191189600000,39;4375;54
data,1272664800000,39;16401;54
data,1249077600000,39;1547;54
data,1267398000000,39;2938;54
data,1204326000000,39;16582;54
data,1222812000000,40;1374;54
data,1228086000000,40;4822;55
data,1238536800000,40;10976;55
data,1283292000000,40;1954;55
data,1201820400000,40;8764;55
data,1185919200000,40;9926;55
data,1217541600000,40;2619;55
data,1254348000000,40;4835;55
data,1272664800000,40;17148;55
data,1254348000000,40;3074;55
data,1304675842432,40;11937;55
data,1241128800000,40;7358;55
data,1209592800000,40;5044;55
data,1175378400000,40;4901;55
data,1162335600000,40;2226;55
data,1230764400000,40;16411;55
data,1259622000000,40;1001;56
data,1296514800000,40;14443;56
data,1207000800000,40;16148;56
data,1270072800000,40;2955;56
data,1304689024844,40;14897;56
data,1293836400000,40;1666;56
data,1214863200000,40;9532;56
data,1122847200000,40;17699;56
data,1280613600000,40;4443;56
data,1162335600000,40;16249;56
data,1188597600000,40;3753;56
data,1220220000000,40;4505;56
data,1201820400000,40;4844;56
data,1191189600000,40;10767;56
data,1220220000000,41;17635;56
data,1270072800000,41;12604;56
data,1285884000000,41;1171;56
data,1235862000000,41;11854;56
data,1267398000000,41;16582;56
data,1272664800000,41;2004;56
data,1275343200000,41;16026;56
data,1241128800000,41;16406;56
data,1293836400000,41;2229;56
data,1293836400000,41;1517;56
data,1225494000000,41;5116;56
data,1304689050216,41;2955;56
data,1207000800000,41;7133;56
data,1228086000000,41;2873;56
data,1185919200000,41;16626;56
data,1259622000000,41;1814;56
data,1212271200000,41;428;56
data,1220220000000,41;14250;56
data,1209592800000,41;15422;56
data,1209592800000,41;2621;56
data,1212271200000,41;7802;56
data,1264978800000,41;943;56
data,1283292000000,41;17760;56
data,1275343200000,41;4513;56
data,1220220000000,41;2370;56
data,1185919200000,41;1984;57
data,1209592800000,41;7052;57
data,1285884000000,41;6771;57
data,1246399200000,41;10897;57
data,1283292000000,41;4097;57
data,1267398000000,41;1923;57
data,1267398000000,41;2873;57
data,1238536800000,41;383;58
data,1212271200000,41;3205;58
data,1214863200000,41;5767;58
data,1177970400000,41;5787;58
data,1267398000000,41;14144;58
data,1277935200000,41;10597;58
data,1264978800000,41;6009;58
data,1204326000000,41;13742;58
data,1277935200000,41;6016;58
data,1175378400000,41;3122;58
data,1257030000000,41;14288;58
data,1228086000000,42;7275;58
data,1254348000000,42;15999;58
data,1270072800000,42;8123;58
data,1304934679286,42;17760;58
data,1251756000000,42;11686;58
data,1298934000000,42;8932;58
data,1257030000000,42;877;58
data,1225494000000,42;9485;58
data,1291158000000,42;2946;58
data,1157061600000,43;712;58
data,1275343200000,43;6296;58
data,1257030000000,43;78;58
data,1196463600000,43;16150;58
data,1193871600000,43;17635;58
data,1214863200000,44;1835;58
data,1280613600000,44;5363;58
data,1241128800000,44;6640;58
data,1220220000000,44;13742;58
data,1288566000000,44;10693;58
data,1220220000000,44;2574;58
data,1159653600000,44;6835;58
data,1209592800000,44;827;58
data,1243807200000,44;6542;58
data,1267398000000,44;18629;58
data,1298934000000,44;18530;58
data,1254348000000,44;13387;58
data,1251756000000,44;12202;58
data,1201820400000,44;10765;58
data,1222812000000,44;7886;58
data,1280613600000,44;3244;58
data,1183240800000,44;1241;58
data,1283292000000,44;4011;58
data,1270072800000,44;333;59
data,1267398000000,44;6634;59
data,1217541600000,44;8932;59
data,1291158000000,44;5217;59
data,1193871600000,44;6560;59
data,1267398000000,44;901;59
data,1285884000000,44;65;59
data,1230764400000,44;10486;59
data,1196463600000,44;11291;59
data,1154383200000,44;1995;59
data,1254348000000,44;6450;59
data,1154383200000,44;6883;59
data,1193871600000,44;12180;59
data,1249077600000,44;14238;59
data,1230764400000,44;9513;59
data,1288566000000,44;2411;59
data,1272664800000,44;1352;59
data,1235862000000,44;5621;59
data,1204326000000,44;171;59
data,1298934000000,44;11686;59
data,1164927600000,44;615;59
data,1207000800000,44;9811;59
data,1217541600000,44;12202;59
data,1212271200000,44;5171;59
data,1275343200000,44;1510;59
data,1193871600000,44;11054;59
data,1296514800000,44;9475;59
data,1254348000000,44;11416;59
data,1262300400000,44;4222;59
data,1285884000000,44;3434;59
data,1238536800000,44;18296;59
data,1304935803967,44;16906;59
data,1288566000000,44;1700;59
data,1207000800000,44;7889;59
data,1233442800000,44;2552;59
data,1214863200000,44;383;59
data,1191189600000,44;2723;59
data,1243807200000,44;3436;59
data,1122847200000,44;7708;59
data,1257030000000,44;5152;59
data,1199142000000,44;2172;59
data,1228086000000,45;7423;59
data,1214863200000,45;424;59
data,1212271200000,45;949;59
data,1251756000000,45;16271;59
data,1212271200000,45;2597;59
data,1235862000000,45;11461;59
data,1272664800000,45;13127;59
data,1196463600000,45;10806;59
data,1249077600000,45;7334;59
data,1285884000000,45;513;59
data,1275343200000,45;16363;59
data,1249077600000,45;16401;59
data,1228086000000,45;12132;59
data,1272664800000,45;9139;59
data,1230764400000,45;13638;59
data,1280613600000,45;154;59
data,1267398000000,45;17854;59
data,1185919200000,45;14807;59
data,1270072800000,45;4203;59
data,1164927600000,45;9466;59
data,1296514800000,45;4115;59
data,1280613600000,45;9487;59
data,1298934000000,45;2436;60
data,1157061600000,45;11428;60
data,1241128800000,45;536;61
data,1280613600000,45;6571;61
data,1188597600000,45;1569;61
data,1288566000000,45;17598;61
data,1249077600000,45;14961;61
data,1270072800000,45;3272;61
data,1254348000000,45;1145;62
data,1233442800000,45;1122;62
data,1264978800000,45;2723;62
data,1235862000000,45;9802;62
data,1254348000000,45;11283;62
data,1125525600000,45;2346;62
data,1207000800000,45;5632;62
data,1249077600000,45;4203;62
data,1272664800000,45;14454;62
data,1130799600000,46;3299;62
data,1264978800000,46;4995;62
data,1230764400000,46;4931;62
data,1164927600000,46;12010;62
data,1246399200000,46;3068;62
data,1285884000000,46;858;62
data,1230764400000,46;827;62
data,1167606000000,46;7912;62
data,1296514800000,46;12325;62
data,1254348000000,46;18538;62
data,1180648800000,46;3364;62
data,1283292000000,46;4677;62
data,1298934000000,46;6353;62
data,1201820400000,46;10572;62
data,1285884000000,46;4228;62
data,1230764400000,46;6342;62
data,1291158000000,46;1083;63
data,1222812000000,46;15663;63
data,1277935200000,46;8633;63
data,1128117600000,46;4844;63
data,1275343200000,46;7780;63
data,1262300400000,46;9535;63
data,1225494000000,46;9466;63
data,1201820400000,46;18538;63
data,1259622000000,46;3603;63
data,1225494000000,46;6299;63
data,1167606000000,46;15161;63
data,1196463600000,46;5782;63
data,1235862000000,46;6329;63
data,1241128800000,46;6572;63
data,1225494000000,46;18541;63
data,1204326000000,46;8152;63
data,1293836400000,46;3799;63
data,1272664800000,46;429;63
data,1170284400000,46;17432;63
data,1214863200000,46;2268;63
data,1270072800000,46;13967;63
data,1233442800000,46;6781;63
data,1296514800000,46;998;64
data,1230764400000,46;11401;64
data,1304607124664,46;1011;64
data,1241128800000,46;1663;64
data,1264978800000,46;4548;64
data,1275343200000,46;3720;64
data,1259622000000,46;13526;64
data,1277935200000,46;1995;64
data,1304614357701,46;7903;64
data,1136070000000,46;1206;64
data,1304603614713,46;7927;64
data,1175378400000,46;1570;64
data,1270072800000,46;5473;64
data,1172703600000,46;2699;64
data,1214863200000,46;9719;64
data,1251756000000,46;4539;64
data,1122847200000,46;8468;64
data,1235862000000,46;15498;64
data,1243807200000,46;10597;64
data,1214863200000,46;8951;64
data,1222812000000,46;830;64
data,1280613600000,46;4784;64
data,1167606000000,46;159;65
data,1280613600000,46;17872;65
data,1275343200000,46;6640;65
data,1277935200000,46;11634;65
data,1241128800000,46;12105;65
data,1222812000000,46;7744;65
data,1243807200000,46;11054;65
data,1257030000000,46;6186;65
data,1259622000000,46;15272;65
data,1193871600000,46;2574;65
data,1177970400000,46;6140;65
data,1177970400000,46;6010;65
data,1185919200000,46;12092;65
data,1277935200000,46;2134;65
data,1251756000000,46;8277;65
data,1254348000000,46;3288;65
data,1180648800000,46;9807;65
data,1257030000000,46;2214;65
data,1220220000000,46;2006;65
data,1283292000000,46;7828;65
data,1146434400000,46;14485;65
data,1238536800000,46;11795;65
data,1235862000000,46;15645;65
data,1267398000000,46;4767;65
data,1296514800000,46;2041;65
data,1222812000000,46;2732;65
data,1293836400000,46;9475;65
data,1238536800000,47;1962;65
data,1238536800000,47;11937;65
data,1222812000000,47;11055;65
data,1170284400000,47;12010;65
data,1241128800000,47;6986;65
data,1207000800000,47;4995;65
data,1270072800000,47;1258;65
data,1196463600000,47;1584;65
data,1201820400000,47;10487;65
data,1212271200000,47;1514;65
data,1233442800000,47;3718;65
data,1225494000000,47;1134;65
data,1288566000000,47;6442;65
data,1241128800000,47;4681;65
data,1172703600000,47;921;65
data,1304705511702,47;9982;65
data,1249077600000,47;2971;65
data,1230764400000,47;10252;65
data,1220220000000,47;12392;65
data,1267398000000,47;15787;65
data,1249077600000,47;4505;65
data,1291158000000,47;13406;65
data,1167606000000,47;17965;65
data,1304705503471,47;10720;65
data,1222812000000,47;3369;65
data,1214863200000,47;12742;66
data,1249077600000,47;8270;66
data,1238536800000,47;16818;66
data,1191189600000,47;1671;66
data,1270072800000,47;827;66
data,1272664800000,47;6165;66
data,1172703600000,47;8633;66
data,1230764400000,47;8918;66
data,1235862000000,47;6765;66
data,1220220000000,47;11405;66
data,1249077600000,47;4166;66
data,1172703600000,48;15347;66
data,1264978800000,48;4079;66
data,1280613600000,48;6835;66
data,1225494000000,48;17880;66
data,1270072800000,48;11817;66
data,1288566000000,48;10609;66
data,1164927600000,48;17308;66
data,1262300400000,48;6016;66
data,1277935200000,48;10568;66
data,1293836400000,48;2210;67
data,1207000800000,48;14372;67
data,1217541600000,48;10495;67
data,1220220000000,48;11865;67
data,1275343200000,48;9902;67
data,1183240800000,48;811;67
data,1214863200000,48;6442;67
data,1162335600000,48;14055;67
data,1293836400000,48;17559;67
data,1230764400000,48;16521;67
data,1262300400000,48;8933;67
data,1214863200000,48;8123;67
data,1207000800000,48;13533;67
data,1275343200000,48;7358;67
data,1154383200000,49;5503;67
data,1277935200000,49;5253;67
data,1249077600000,49;9105;67
data,1196463600000,49;7707;67
data,1243807200000,49;11122;67
data,1270072800000,49;6223;67
data,1228086000000,49;12010;67
data,1196463600000,49;13559;67
data,1193871600000,49;17399;67
data,1209592800000,49;3364;67
data,1251756000000,49;2434;67
data,1293836400000,49;6781;67
data,1270072800000,50;3255;67
data,1225494000000,50;15918;67
data,1277935200000,50;7896;67
data,1270072800000,50;16846;67
data,1175378400000,50;18382;67
data,1267398000000,50;3156;67
data,1204326000000,50;9516;67
data,1257030000000,51;6365;67
data,1246399200000,51;4738;67
data,1275343200000,51;3093;67
data,1183240800000,51;15178;67
data,1191189600000,52;12005;67
data,1277935200000,52;9810;67
data,1196463600000,52;330;67
data,1222812000000,52;8926;67
data,1259622000000,52;17598;67
data,1183240800000,52;6365;67
data,1241128800000,53;10487;67
data,1167606000000,53;9259;67
data,1217541600000,53;215;68
data,1272664800000,53;5141;68
data,1251756000000,53;12604;68
data,1225494000000,53;4230;68
data,1293836400000,53;4168;68
data,1272664800000,53;67;69
data,1270072800000,53;16363;69
data,1199142000000,53;7042;69
data,1133391600000,53;1200;69
data,1254348000000,53;5681;69
